userId,movieId,rating,timestamp
212,1586,3.5,964982703
260,40,2.5,964982703
267,1323,1.0,964982703
301,697,1.5,964982703
210,1555,0.5,964982703
1,636,3.5,964982703
270,1114,2.0,964982703
58,1246,2.0,964982703
308,1816,3.0,964982703
480,289,1.5,964982703
166,1439,0.5,964982703
500,1400,4.0,964982703
85,955,1.5,964982703
267,1154,4.0,964982703
130,45,3.0,964982703
251,1958,1.0,964982703
475,1319,2.5,964982703
445,1208,3.0,964982703
465,420,4.5,964982703
276,1940,3.5,964982703
166,168,3.0,964982703
78,234,1.0,964982703
133,1688,5.0,964982703
309,1237,1.0,964982703
175,7,4.0,964982703
120,1687,4.5,964982703
397,84,1.0,964982703
464,313,1.5,964982703
327,1290,3.5,964982703
346,1512,2.0,964982703
437,1674,4.5,964982703
475,301,1.0,964982703
176,1247,2.5,964982703
283,1646,5.0,964982703
63,783,2.0,964982703
107,1879,2.0,964982703
233,1933,4.0,964982703
134,109,2.0,964982703
72,1403,2.5,964982703
467,1052,4.5,964982703
51,122,1.5,964982703
11,958,0.5,964982703
251,575,3.5,964982703
144,735,4.0,964982703
234,1432,4.5,964982703
232,788,0.5,964982703
33,1906,5.0,964982703
404,1694,1.5,964982703
334,1128,1.5,964982703
345,463,1.0,964982703
221,1473,0.5,964982703
486,430,3.5,964982703
424,640,4.0,964982703
230,1360,3.0,964982703
296,1514,1.5,964982703
151,1396,0.5,964982703
446,715,2.5,964982703
101,346,4.0,964982703
1,1328,1.5,964982703
185,1184,3.5,964982703
465,840,3.5,964982703
268,1033,4.5,964982703
280,1334,1.0,964982703
376,1284,3.5,964982703
146,1134,1.0,964982703
318,525,3.5,964982703
406,2000,4.0,964982703
189,1466,2.0,964982703
275,796,1.0,964982703
266,902,5.0,964982703
476,1969,4.0,964982703
347,859,4.0,964982703
147,671,1.0,964982703
302,261,3.5,964982703
420,1302,2.0,964982703
331,246,2.0,964982703
124,195,1.0,964982703
281,962,3.5,964982703
320,995,1.5,964982703
255,217,5.0,964982703
72,822,4.5,964982703
174,263,0.5,964982703
187,1570,2.0,964982703
352,740,1.0,964982703
99,1496,4.5,964982703
88,931,1.5,964982703
334,47,4.0,964982703
340,1565,1.0,964982703
448,1548,3.0,964982703
400,1392,1.5,964982703
270,28,2.0,964982703
338,435,2.0,964982703
176,1163,4.0,964982703
268,1007,2.5,964982703
102,707,3.5,964982703
414,847,0.5,964982703
447,831,4.5,964982703
251,481,4.5,964982703
147,705,5.0,964982703
112,861,1.5,964982703
415,871,2.0,964982703
355,680,1.0,964982703
242,1948,0.5,964982703
329,500,2.0,964982703
452,1170,0.5,964982703
122,1557,4.0,964982703
289,1848,3.0,964982703
270,627,2.0,964982703
419,1378,1.0,964982703
254,605,1.0,964982703
412,940,2.5,964982703
97,538,2.5,964982703
473,681,1.0,964982703
338,543,4.0,964982703
227,1160,2.0,964982703
122,1871,4.5,964982703
309,1027,5.0,964982703
135,887,1.0,964982703
168,885,3.0,964982703
481,1333,1.5,964982703
244,287,1.0,964982703
49,1076,4.5,964982703
25,359,3.5,964982703
223,317,3.0,964982703
134,786,2.0,964982703
477,1174,1.5,964982703
159,1727,1.0,964982703
349,1864,3.5,964982703
197,1978,0.5,964982703
344,727,4.0,964982703
33,521,2.5,964982703
349,1435,5.0,964982703
489,1917,1.0,964982703
344,852,2.5,964982703
6,638,3.0,964982703
122,1721,3.5,964982703
187,1060,1.5,964982703
347,461,5.0,964982703
82,686,2.5,964982703
161,977,1.5,964982703
156,999,4.5,964982703
394,90,4.0,964982703
153,106,3.5,964982703
470,943,2.0,964982703
485,769,3.0,964982703
229,1398,4.0,964982703
166,536,4.5,964982703
100,1754,4.0,964982703
432,981,2.5,964982703
13,265,2.5,964982703
316,1478,2.5,964982703
375,1901,1.5,964982703
87,1254,5.0,964982703
186,986,1.0,964982703
289,293,3.5,964982703
188,1113,3.5,964982703
495,1591,1.5,964982703
408,939,4.5,964982703
64,1166,3.5,964982703
328,1255,1.5,964982703
25,1959,0.5,964982703
17,974,1.5,964982703
276,539,4.0,964982703
449,1353,4.5,964982703
190,1842,4.0,964982703
7,1512,1.5,964982703
376,1039,3.0,964982703
283,1913,5.0,964982703
368,1260,2.0,964982703
403,347,1.5,964982703
170,1862,3.0,964982703
265,1590,1.5,964982703
110,1395,1.5,964982703
265,1033,1.0,964982703
51,647,4.5,964982703
187,1113,1.5,964982703
366,1486,4.5,964982703
312,1490,1.5,964982703
372,891,5.0,964982703
381,732,2.0,964982703
266,368,2.5,964982703
470,987,1.0,964982703
380,150,2.0,964982703
341,48,3.5,964982703
179,523,4.0,964982703
295,140,1.0,964982703
357,1433,1.0,964982703
304,149,3.5,964982703
374,1060,2.5,964982703
320,1612,4.5,964982703
406,1451,4.5,964982703
420,1588,2.5,964982703
314,1832,3.0,964982703
177,1419,2.0,964982703
421,1967,1.5,964982703
194,1690,5.0,964982703
151,260,3.0,964982703
191,343,3.0,964982703
352,556,1.5,964982703
275,885,3.5,964982703
129,157,2.0,964982703
120,739,1.5,964982703
241,1634,3.0,964982703
132,689,1.5,964982703
223,1271,3.0,964982703
66,338,2.5,964982703
391,109,1.0,964982703
311,603,4.5,964982703
413,81,3.0,964982703
437,124,1.0,964982703
35,185,0.5,964982703
91,893,4.0,964982703
291,1864,1.0,964982703
431,572,3.0,964982703
307,1316,4.5,964982703
433,33,3.0,964982703
384,1454,3.5,964982703
320,1033,1.5,964982703
398,949,1.0,964982703
251,146,5.0,964982703
318,281,2.5,964982703
367,1616,4.5,964982703
8,1929,2.5,964982703
270,656,0.5,964982703
290,1734,4.0,964982703
375,778,4.0,964982703
14,1176,4.0,964982703
167,452,4.0,964982703
490,148,4.0,964982703
433,524,1.5,964982703
298,45,2.0,964982703
293,1032,4.0,964982703
40,140,4.0,964982703
294,1697,3.0,964982703
434,1466,5.0,964982703
476,807,3.5,964982703
425,799,5.0,964982703
468,370,5.0,964982703
158,978,3.5,964982703
6,524,4.5,964982703
208,924,0.5,964982703
474,794,3.0,964982703
492,144,3.0,964982703
326,70,4.5,964982703
390,1517,1.5,964982703
189,626,2.5,964982703
33,873,4.0,964982703
333,823,3.5,964982703
256,57,2.5,964982703
278,54,2.5,964982703
206,1235,5.0,964982703
418,547,4.5,964982703
179,1642,0.5,964982703
406,210,1.5,964982703
296,1229,2.5,964982703
22,1315,5.0,964982703
268,1946,3.0,964982703
232,1392,2.0,964982703
130,1570,5.0,964982703
205,853,3.0,964982703
319,1522,1.0,964982703
434,1128,3.0,964982703
365,423,1.5,964982703
218,893,1.0,964982703
282,749,5.0,964982703
113,1889,2.0,964982703
142,1231,1.5,964982703
487,539,3.0,964982703
1,97,2.0,964982703
496,1601,4.0,964982703
15,1382,3.5,964982703
54,1417,2.0,964982703
86,451,3.0,964982703
289,1934,1.5,964982703
282,1112,1.0,964982703
318,815,2.0,964982703
41,1946,1.0,964982703
247,1027,3.5,964982703
113,502,1.0,964982703
57,953,1.5,964982703
254,227,4.5,964982703
22,1527,0.5,964982703
11,698,2.0,964982703
393,736,4.0,964982703
87,1700,3.5,964982703
475,433,3.5,964982703
155,359,3.0,964982703
215,1349,3.5,964982703
24,1581,5.0,964982703
316,1463,4.5,964982703
286,1920,2.5,964982703
277,1724,2.0,964982703
470,444,1.0,964982703
195,645,2.5,964982703
396,1694,4.5,964982703
326,266,4.5,964982703
466,572,4.0,964982703
155,1313,2.0,964982703
447,358,3.5,964982703
311,1455,1.0,964982703
468,561,3.0,964982703
153,1536,4.5,964982703
462,409,3.0,964982703
381,404,3.5,964982703
164,772,4.5,964982703
226,289,3.5,964982703
480,891,4.5,964982703
236,1585,2.5,964982703
137,1543,2.0,964982703
159,635,2.0,964982703
283,1858,3.5,964982703
404,1970,3.5,964982703
399,1010,3.5,964982703
419,238,3.5,964982703
348,1962,4.5,964982703
455,1339,1.0,964982703
218,1943,1.5,964982703
414,1158,3.5,964982703
176,1780,4.0,964982703
232,1186,1.0,964982703
213,1829,3.0,964982703
237,302,4.5,964982703
46,1703,1.0,964982703
254,1063,3.0,964982703
165,1834,3.5,964982703
432,915,0.5,964982703
305,1082,2.5,964982703
414,1320,5.0,964982703
282,667,1.5,964982703
307,1035,4.0,964982703
175,1902,3.5,964982703
302,1529,4.0,964982703
328,383,4.0,964982703
24,604,4.5,964982703
178,257,1.0,964982703
401,576,3.5,964982703
44,931,1.0,964982703
469,483,4.0,964982703
59,138,5.0,964982703
246,25,4.5,964982703
135,1919,2.0,964982703
239,233,2.0,964982703
288,303,1.5,964982703
245,1223,3.5,964982703
195,1548,3.5,964982703
257,1190,1.5,964982703
258,1147,4.5,964982703
138,1187,3.5,964982703
358,1049,5.0,964982703
290,801,1.0,964982703
130,1680,2.5,964982703
417,827,3.0,964982703
313,975,0.5,964982703
286,1930,3.0,964982703
289,5,1.0,964982703
400,411,4.5,964982703
187,798,2.0,964982703
140,1878,1.0,964982703
281,661,5.0,964982703
65,1067,4.0,964982703
468,198,1.0,964982703
30,1103,4.5,964982703
327,1839,3.5,964982703
469,42,1.5,964982703
13,1052,4.5,964982703
93,1276,3.0,964982703
146,335,2.0,964982703
290,804,2.5,964982703
226,833,3.0,964982703
13,888,0.5,964982703
171,539,4.5,964982703
133,1116,4.0,964982703
275,1667,3.0,964982703
421,1662,4.5,964982703
219,1465,3.5,964982703
355,1912,3.5,964982703
418,1487,4.5,964982703
311,665,4.0,964982703
385,1010,0.5,964982703
447,909,5.0,964982703
345,1212,3.0,964982703
165,673,3.0,964982703
326,324,5.0,964982703
494,643,4.0,964982703
306,234,1.5,964982703
147,1904,2.0,964982703
66,372,2.0,964982703
17,643,0.5,964982703
393,1628,2.5,964982703
279,192,3.5,964982703
156,797,1.5,964982703
265,1864,4.0,964982703
192,1842,3.5,964982703
209,1040,3.0,964982703
380,1292,3.5,964982703
178,659,1.5,964982703
96,918,3.0,964982703
70,1273,0.5,964982703
224,1983,4.0,964982703
295,1857,1.5,964982703
383,226,2.0,964982703
334,581,1.0,964982703
341,1238,0.5,964982703
117,1707,5.0,964982703
172,1713,0.5,964982703
215,1106,2.0,964982703
128,1362,0.5,964982703
25,322,3.0,964982703
114,1781,3.0,964982703
99,941,0.5,964982703
410,100,1.0,964982703
494,523,2.5,964982703
70,130,2.5,964982703
458,1782,1.0,964982703
180,1575,1.0,964982703
248,468,2.0,964982703
215,1857,5.0,964982703
213,1324,2.5,964982703
83,950,2.0,964982703
296,103,4.0,964982703
395,1147,1.0,964982703
350,710,4.0,964982703
158,145,3.5,964982703
231,227,2.5,964982703
123,1679,0.5,964982703
179,1534,3.5,964982703
285,1191,2.0,964982703
314,1611,3.5,964982703
477,1040,1.5,964982703
39,1763,2.0,964982703
50,896,2.0,964982703
222,912,4.0,964982703
287,730,2.5,964982703
64,289,2.5,964982703
422,483,4.5,964982703
327,1408,5.0,964982703
351,1054,0.5,964982703
254,1638,3.0,964982703
43,1829,4.0,964982703
58,1332,4.5,964982703
178,1613,4.5,964982703
402,788,3.5,964982703
150,1277,4.5,964982703
237,1611,4.0,964982703
264,597,2.5,964982703
467,1834,4.0,964982703
295,147,0.5,964982703
493,748,2.5,964982703
287,1873,2.0,964982703
343,1239,3.0,964982703
112,1418,4.5,964982703
256,860,3.0,964982703
282,1627,0.5,964982703
338,1201,0.5,964982703
480,1678,3.0,964982703
349,605,3.0,964982703
86,189,2.0,964982703
448,25,2.0,964982703
239,188,1.5,964982703
340,1451,0.5,964982703
116,1116,3.5,964982703
463,240,2.0,964982703
28,1729,2.0,964982703
289,1096,3.5,964982703
354,29,1.0,964982703
58,2000,3.0,964982703
384,131,5.0,964982703
393,136,2.0,964982703
13,1269,3.5,964982703
489,475,4.0,964982703
389,1362,4.5,964982703
471,1346,1.0,964982703
422,1607,5.0,964982703
371,233,0.5,964982703
46,443,1.5,964982703
441,570,4.5,964982703
297,1516,1.0,964982703
37,997,0.5,964982703
141,18,3.0,964982703
160,264,1.5,964982703
213,646,4.5,964982703
239,1171,0.5,964982703
379,61,1.5,964982703
306,532,4.0,964982703
68,782,4.0,964982703
154,252,2.5,964982703
48,287,3.0,964982703
480,828,1.5,964982703
425,20,2.0,964982703
290,1738,0.5,964982703
393,1774,3.0,964982703
114,1269,1.0,964982703
413,1050,3.0,964982703
286,1719,2.0,964982703
320,18,2.5,964982703
493,817,4.0,964982703
69,1417,2.0,964982703
214,1627,4.0,964982703
465,1979,4.0,964982703
432,893,4.0,964982703
167,1753,4.0,964982703
358,668,3.0,964982703
433,816,3.0,964982703
261,1046,0.5,964982703
437,1422,2.0,964982703
244,1052,2.0,964982703
151,294,1.5,964982703
3,1330,1.5,964982703
56,1662,1.5,964982703
175,1289,3.5,964982703
331,724,3.0,964982703
130,1405,0.5,964982703
237,1898,3.0,964982703
464,211,2.5,964982703
411,985,1.0,964982703
143,1240,1.5,964982703
276,179,1.5,964982703
243,907,0.5,964982703
213,1266,1.5,964982703
112,1744,1.0,964982703
393,1322,1.5,964982703
329,471,3.0,964982703
239,964,1.0,964982703
359,1060,5.0,964982703
39,424,1.5,964982703
111,438,1.0,964982703
34,1534,3.0,964982703
422,1305,4.5,964982703
298,1009,4.0,964982703
313,1462,3.0,964982703
166,1363,1.5,964982703
177,763,1.5,964982703
149,1755,1.0,964982703
24,1963,1.0,964982703
306,1855,1.5,964982703
466,861,2.5,964982703
272,123,4.0,964982703
242,225,4.0,964982703
197,1067,0.5,964982703
139,1364,3.0,964982703
371,313,4.0,964982703
405,807,2.0,964982703
31,129,1.5,964982703
211,1396,4.5,964982703
16,573,3.5,964982703
93,1955,2.5,964982703
285,1347,2.5,964982703
323,1013,5.0,964982703
317,241,5.0,964982703
296,823,4.5,964982703
119,1258,1.0,964982703
217,191,4.0,964982703
108,1437,1.5,964982703
351,216,4.5,964982703
102,1782,2.0,964982703
448,885,3.5,964982703
189,1595,1.5,964982703
424,965,2.0,964982703
18,1341,0.5,964982703
273,1898,1.0,964982703
266,1326,5.0,964982703
123,1443,4.0,964982703
49,1856,3.0,964982703
73,380,3.5,964982703
481,1276,3.5,964982703
445,422,2.5,964982703
171,1840,4.0,964982703
56,1420,3.5,964982703
50,1035,2.0,964982703
42,440,1.5,964982703
304,959,2.0,964982703
336,645,2.5,964982703
399,689,5.0,964982703
393,1765,1.0,964982703
81,1210,2.5,964982703
142,515,2.5,964982703
134,954,3.5,964982703
254,1357,2.5,964982703
53,575,4.0,964982703
390,409,3.5,964982703
63,1805,1.5,964982703
58,687,2.0,964982703
223,1156,4.0,964982703
154,829,2.5,964982703
312,1362,3.5,964982703
339,1061,2.0,964982703
440,1359,2.5,964982703
466,521,4.5,964982703
248,554,1.0,964982703
415,687,5.0,964982703
110,1095,5.0,964982703
379,541,4.5,964982703
494,557,4.0,964982703
450,651,4.5,964982703
84,1837,4.5,964982703
112,1008,1.5,964982703
181,707,4.5,964982703
426,962,3.5,964982703
470,856,2.0,964982703
284,1670,2.0,964982703
225,29,2.5,964982703
411,1024,2.0,964982703
334,323,1.0,964982703
417,774,2.0,964982703
414,1683,2.5,964982703
50,1494,3.0,964982703
159,306,2.5,964982703
100,73,1.0,964982703
344,329,4.5,964982703
311,1149,3.0,964982703
308,250,2.5,964982703
258,489,1.5,964982703
179,198,4.5,964982703
205,695,3.5,964982703
91,810,2.5,964982703
216,1633,2.5,964982703
246,1869,3.5,964982703
252,159,3.0,964982703
217,1276,4.5,964982703
473,900,4.0,964982703
442,189,4.0,964982703
255,1931,2.0,964982703
485,19,3.5,964982703
108,294,1.0,964982703
86,169,1.0,964982703
442,1164,4.5,964982703
90,518,4.5,964982703
128,346,2.0,964982703
172,662,3.0,964982703
497,1506,2.5,964982703
495,1201,1.5,964982703
171,501,3.5,964982703
1,1644,3.0,964982703
143,455,2.5,964982703
220,936,0.5,964982703
144,1235,3.0,964982703
420,945,3.5,964982703
267,1669,1.0,964982703
78,1641,2.5,964982703
267,67,4.5,964982703
62,565,4.5,964982703
90,573,3.0,964982703
255,1336,3.0,964982703
122,1992,4.0,964982703
281,493,2.0,964982703
204,1033,2.5,964982703
50,1404,1.0,964982703
396,1300,1.0,964982703
303,1714,2.0,964982703
300,1263,4.5,964982703
211,973,1.5,964982703
158,772,1.5,964982703
170,1194,2.5,964982703
27,510,1.5,964982703
247,1073,5.0,964982703
297,1580,4.5,964982703
258,325,3.0,964982703
230,98,2.0,964982703
336,594,1.5,964982703
127,198,2.0,964982703
308,817,1.0,964982703
391,1427,4.5,964982703
316,1590,0.5,964982703
128,1157,2.5,964982703
419,1975,2.5,964982703
55,620,3.0,964982703
280,407,5.0,964982703
429,363,3.5,964982703
285,284,2.5,964982703
26,1003,3.0,964982703
114,1328,4.5,964982703
433,858,4.5,964982703
85,1355,1.0,964982703
422,1965,1.0,964982703
243,250,3.0,964982703
482,1059,2.0,964982703
92,1347,3.5,964982703
337,1073,4.5,964982703
205,461,2.0,964982703
69,1590,2.5,964982703
108,256,3.0,964982703
252,1387,1.5,964982703
356,666,3.5,964982703
301,1801,2.5,964982703
53,666,4.5,964982703
228,1550,2.0,964982703
490,699,4.0,964982703
316,511,2.5,964982703
263,1745,4.5,964982703
399,64,3.5,964982703
497,1660,3.5,964982703
19,1422,1.0,964982703
72,1757,3.0,964982703
348,1341,2.5,964982703
420,125,0.5,964982703
222,16,0.5,964982703
197,1886,0.5,964982703
229,295,2.5,964982703
390,624,3.5,964982703
51,560,3.0,964982703
244,460,3.0,964982703
453,764,2.0,964982703
227,1260,1.5,964982703
47,950,2.5,964982703
110,935,1.5,964982703
469,984,2.5,964982703
235,1435,1.5,964982703
2,987,1.0,964982703
100,1992,5.0,964982703
433,1513,1.0,964982703
69,930,1.5,964982703
48,286,1.0,964982703
118,1427,1.5,964982703
329,809,4.0,964982703
395,140,4.5,964982703
253,1340,0.5,964982703
325,1676,0.5,964982703
286,892,1.5,964982703
218,315,2.5,964982703
323,1906,4.5,964982703
80,1366,3.0,964982703
281,1289,4.0,964982703
236,1167,4.5,964982703
36,1095,3.5,964982703
49,961,4.5,964982703
472,1580,3.5,964982703
118,1577,1.0,964982703
180,1710,5.0,964982703
364,75,2.0,964982703
298,314,2.0,964982703
379,454,0.5,964982703
274,1347,5.0,964982703
283,1271,3.5,964982703
201,770,2.5,964982703
213,1181,3.5,964982703
122,1915,3.0,964982703
11,322,3.5,964982703
293,915,1.0,964982703
328,1292,4.0,964982703
145,57,1.0,964982703
382,735,0.5,964982703
48,61,2.0,964982703
237,646,2.0,964982703
431,907,1.5,964982703
266,277,0.5,964982703
428,1558,4.0,964982703
408,656,4.0,964982703
37,458,4.5,964982703
316,455,5.0,964982703
250,1560,3.5,964982703
398,815,3.0,964982703
18,445,2.0,964982703
419,801,2.5,964982703
162,862,2.0,964982703
455,694,4.0,964982703
96,1000,2.0,964982703
420,340,3.0,964982703
115,341,1.5,964982703
53,109,2.5,964982703
24,1470,1.0,964982703
291,839,4.0,964982703
99,533,3.5,964982703
494,941,3.5,964982703
305,1225,1.0,964982703
477,1556,4.5,964982703
88,80,4.5,964982703
258,207,4.0,964982703
142,1687,4.5,964982703
77,1682,3.5,964982703
6,1246,2.5,964982703
430,1805,4.5,964982703
224,1418,1.0,964982703
329,1009,4.5,964982703
245,1177,2.0,964982703
246,94,4.5,964982703
251,316,4.0,964982703
411,1674,4.5,964982703
310,1932,2.0,964982703
365,487,3.5,964982703
12,1513,1.5,964982703
280,448,2.5,964982703
361,259,4.0,964982703
312,1448,1.5,964982703
344,1785,4.0,964982703
41,652,2.0,964982703
41,43,1.0,964982703
193,1571,3.5,964982703
187,841,2.0,964982703
202,481,3.5,964982703
491,599,1.0,964982703
188,985,2.5,964982703
462,1587,3.0,964982703
37,951,1.5,964982703
56,1079,3.0,964982703
463,204,4.5,964982703
175,865,1.5,964982703
60,1468,3.5,964982703
121,1196,4.0,964982703
373,434,1.5,964982703
257,1650,3.5,964982703
428,622,4.0,964982703
343,1242,3.5,964982703
493,1125,3.5,964982703
300,956,2.0,964982703
47,747,1.5,964982703
495,1346,1.5,964982703
76,1359,2.5,964982703
221,26,3.0,964982703
244,376,0.5,964982703
61,1552,2.5,964982703
401,960,3.5,964982703
314,1547,2.5,964982703
66,843,3.5,964982703
233,722,2.0,964982703
462,1296,2.0,964982703
360,454,2.5,964982703
238,396,4.5,964982703
49,977,4.0,964982703
476,1181,1.5,964982703
479,1290,4.0,964982703
41,95,0.5,964982703
3,1985,2.0,964982703
249,1345,4.5,964982703
228,1684,5.0,964982703
258,1519,3.0,964982703
91,1931,2.0,964982703
413,1746,3.5,964982703
37,623,3.5,964982703
248,720,1.5,964982703
328,1338,2.0,964982703
141,191,0.5,964982703
364,890,1.0,964982703
17,1777,3.0,964982703
235,1558,4.5,964982703
378,280,5.0,964982703
298,1744,3.5,964982703
66,900,0.5,964982703
481,424,4.5,964982703
434,961,1.0,964982703
60,1353,1.5,964982703
419,1137,1.0,964982703
317,1512,2.0,964982703
418,1892,3.5,964982703
118,671,2.5,964982703
71,826,0.5,964982703
430,498,4.0,964982703
98,477,4.5,964982703
212,1769,4.0,964982703
89,1316,2.0,964982703
299,1410,1.0,964982703
191,66,4.5,964982703
440,499,4.5,964982703
325,13,1.0,964982703
252,373,5.0,964982703
170,1971,4.5,964982703
